id,title,category,company,level,salary,link,format,city/country
34067,kubernetes engineer,devops,Сбер,middle,262100,https://hirehi.ru/devops/kubernetes-engineer-34067,офис,Москва
34066,sre engineer,devops,Сбер,middle,264200,https://hirehi.ru/devops/sre-engineer-34066,гибрид,Новосибирск
34065,веб-дизайнер,design,RuSoft.Shop,middle,102800,https://hirehi.ru/design/veb-dizainer-34065,удалённо,Не указано
34064,System Analyst,analytics,Совкомбанк,middle,172300,https://hirehi.ru/analytics/system-analyst-34064,офис,Не указано
34062,qa engineer (manual),qa,ИнфоТек,junior,60000,https://hirehi.ru/qa/qa-engineer-manual-34062,удалённо,Не указано
34061,kubernetes engineer,devops,Interexy,senior,356600,https://hirehi.ru/devops/kubernetes-engineer-34061,удалённо,Не указано
34060,product manager,management,NDA,middle,250800,https://hirehi.ru/management/product-manager-34060,удалённо,Не указано
34059,automation qa,qa,Ozon,intern,50000,https://hirehi.ru/qa/automation-qa-34059,гибрид,Санкт-Петербург
34058,automation qa,qa,Ozon,middle,218300,https://hirehi.ru/qa/automation-qa-34058,удалённо,Не указано
34056,Go разработчик,development,Ozon,senior,358300,https://hirehi.ru/development/go-razrabotchik-34056,гибрид,Москва
34055,руководитель продукта,management,Альфа-Банк,lead,345300,https://hirehi.ru/management/rukovoditel-produkta-34055,гибрид,Москва
34053,продакт-менеджер,management,ВКонтакте,senior,366700,https://hirehi.ru/management/prodakt-menedzher-34053,гибрид,Санкт-Петербург
34052,тестировщик (manual),qa,NDA,junior,61300,https://hirehi.ru/qa/testirovschik-manual-34052,удалённо,Не указано
34051,c#/.net разработчик,development,Промсвязьбанк,senior,300000,https://hirehi.ru/development/c-net-razrabotchik-34051,офис,Москва
34050,C++ Developer,development,Order Capital,middle,650500,https://hirehi.ru/development/c-developer-34050,удалённо,Не указано
34049,DevOps инженер,devops,Sumsub,senior,544200,https://hirehi.ru/devops/devops-inzhener-34049,удалённо,Не указано
34048,DevOps Engineer,devops,Andersen,middle,250000,https://hirehi.ru/devops/devops-engineer-34048,удалённо,Не указано
34047,System Analyst,analytics,Aston,senior,214400,https://hirehi.ru/analytics/system-analyst-34047,удалённо,Не указано
34046,ux/ui дизайнер,design,NDA,junior,130400,https://hirehi.ru/design/ux-ui-dizainer-34046,удалённо,Не указано
34045,графический дизайнер,design,Unicorp,junior,30700,https://hirehi.ru/design/graficheskii-dizainer-34045,офис,Ташкент
34044,1с разработчик,development,PlaysDev,middle,150000,https://hirehi.ru/development/1s-razrabotchik-34044,удалённо,РФ
34043,product manager,management,Ticketon,senior,208100,https://hirehi.ru/management/product-manager-34043,удалённо,Не указано
34042,data engineer,development,Bitlica,middle,255700,https://hirehi.ru/development/data-engineer-34042,удалённо,Не указано
34041,UX/UI дизайнер,design,Lenza,senior,214400,https://hirehi.ru/design/ux-ui-dizainer-34041,удалённо,Не указано
34040,QA Engineer (manual),qa,Промсвязьбанк,senior,200000,https://hirehi.ru/qa/qa-engineer-manual-34040,офис,Москва
34039,1С программист,development,BINOM,lead,220000,https://hirehi.ru/development/1s-programmist-34039,удалённо,Не указано
34038,руководитель продукта,management,Альфа-Банк,lead,320600,https://hirehi.ru/management/rukovoditel-produkta-34038,гибрид,Москва
34037,Project Manager,management,Альфа-Банк,senior,289700,https://hirehi.ru/management/project-manager-34037,гибрид,Москва
34036,Графический дизайнер,design,NDA,middle,75000,https://hirehi.ru/design/graficheskii-dizainer-34036,удалённо,Не указано
34035,ux/ui designer,design,Interactive Online Technologies,senior,272500,https://hirehi.ru/design/ux-ui-designer-34035,удалённо,Не указано
34034,qa engineer (manual),qa,NDA,senior,256800,https://hirehi.ru/qa/qa-engineer-manual-34034,офис,Лиссабон
34033,графический дизайнер,design,av.by,junior,71200,https://hirehi.ru/design/graficheskii-dizainer-34033,удалённо,Не указано
34032,ios developer,development,Rooh Co.,middle,254100,https://hirehi.ru/development/ios-developer-34032,удалённо,Не указано
34031,Golang Developer,development,Яндекс Инфраструктура,middle,282500,https://hirehi.ru/development/golang-developer-34031,гибрид,Не указано
34030,Business Analyst,analytics,Лига Ставок,senior,190000,https://hirehi.ru/analytics/business-analyst-34030,офис,Москва
34029,UX/UI дизайнер,design,Onmoon,senior,241800,https://hirehi.ru/design/ux-ui-dizainer-34029,удалённо,Не указано
34026,Дата аналитик,analytics,Альфа-Банк,senior,279200,https://hirehi.ru/analytics/data-analitik-34026,гибрид,Москва
34024,ux/ui дизайнер,design,NDA,senior,415600,https://hirehi.ru/design/ux-ui-dizainer-34024,удалённо,Не указано
34023,продуктовый аналитик,analytics,NDA,junior,48000,https://hirehi.ru/analytics/produktovyi-analitik-34023,офис,Астана
34022,C++ разработчик,development,Яндекс Транспорт,lead,377600,https://hirehi.ru/development/c-razrabotchik-34022,офис,Москва
34021,ai разработчик,development,Lucky Hunter,senior,566666,https://hirehi.ru/development/ai-razrabotchik-34021,удалённо,Не указано
34020,fullstack developer,development,NDA,middle,254500,https://hirehi.ru/development/fullstack-developer-34020,удалённо,Не указано
34019,ML инженер,development,Plata Card,senior,414900,https://hirehi.ru/development/ml-inzhener-34019,удалённо,Не указано
34018,C++ Developer,development,Яндекс Карты,middle,268800,https://hirehi.ru/development/c-developer-34018,гибрид,Не указано
34017,ci/cd engineer,devops,2ГИС,middle,227100,https://hirehi.ru/devops/ci-cd-engineer-34017,удалённо,Не указано
34016,Backend разработчик,development,Selecty,lead,350400,https://hirehi.ru/development/backend-razrabotchik-34016,удалённо,РФ
34015,ML Engineer,development,Т-Банк,middle,322400,https://hirehi.ru/development/ml-engineer-34015,гибрид,Не указано
34014,data engineer,development,Альфа-Банк,senior,328800,https://hirehi.ru/development/data-engineer-34014,удалённо,РФ
34013,devops engineer,devops,NDA,senior,408400,https://hirehi.ru/devops/devops-engineer-34013,удалённо,Не указано
34012,коммуникационный дизайнер,design,Сбер,middle,167500,https://hirehi.ru/design/kommunikatsionnyi-dizainer-34012,гибрид,Москва
34009,NodeJS разработчик,development,BrainRocket,senior,470000,https://hirehi.ru/development/nodejs-razrabotchik-34009,удалённо,Не указано
34007,System Analyst,analytics,Aston,middle,170000,https://hirehi.ru/analytics/system-analyst-34007,удалённо,Не указано
34006,QA тестировщик (auto),qa,Сбер,middle,210200,https://hirehi.ru/qa/qa-testirovschik-auto-34006,гибрид,Москва
34005,qa инженер (auto),qa,Сбер,senior,270400,https://hirehi.ru/qa/qa-inzhener-auto-34005,гибрид,Москва
34003,data engineer,development,DataArt,senior,416300,https://hirehi.ru/development/data-engineer-34003,удалённо,Не указано
34001,DevOps Engineer,devops,Сбер,middle,250000,https://hirehi.ru/devops/devops-engineer-34001,удалённо,РФ
34000,разработчик интерфейсов,development,Яндекс Эйчартех,middle,246200,https://hirehi.ru/development/razrabotchik-interfeisov-34000,гибрид,Не указано
33998,PHP разработчик,development,Авто.ру,senior,365500,https://hirehi.ru/development/php-razrabotchik-33998,гибрид,Не указано
33997,python developer,development,Eclipse Digital,middle,179600,https://hirehi.ru/development/python-developer-33997,удалённо,РФ
33996,kotlin backend developer,development,Nocodia,senior,64000,https://hirehi.ru/development/kotlin-backend-developer-33996,удалённо,Не указано
33995,UX дизайнер,design,Яндекс Роботы,middle,180900,https://hirehi.ru/design/ux-dizainer-33995,гибрид,Москва
33994,QA тестировщик (auto),qa,Сбер,middle,198800,https://hirehi.ru/qa/qa-testirovschik-auto-33994,гибрид,Москва
33993,project manager,management,NDA,middle,296700,https://hirehi.ru/management/project-manager-33993,удалённо,Не указано
33992,backend python разработчик,development,NDA,middle,150000,https://hirehi.ru/development/backend-python-razrabotchik-33992,удалённо,Не указано
33991,Frontend Developer,development,Сбер,senior,314100,https://hirehi.ru/development/frontend-developer-33991,офис,Москва
33988,Project Manager,management,Ozon,senior,318400,https://hirehi.ru/management/project-manager-33988,гибрид,Москва
33987,фулстек разработчик,development,Яндекс Финтех,senior,376100,https://hirehi.ru/development/fulstek-razrabotchik-33987,гибрид,Не указано
33986,php developer,development,СЭД Практика,middle,150000,https://hirehi.ru/development/php-developer-33986,офис,Казань
33985,product manager,management,NDA,middle,335800,https://hirehi.ru/management/product-manager-33985,офис,Лимассол
33984,node.js developer,development,Globalwork,senior,400333,https://hirehi.ru/development/node-js-developer-33984,удалённо,Не указано
33983,react native developer,development,Mad Devs,middle,236500,https://hirehi.ru/development/react-native-developer-33983,удалённо,Не указано
33982,android developer,development,NDA,middle,160000,https://hirehi.ru/development/android-developer-33982,удалённо,Не указано
33981,Product Manager,management,CHOICY,senior,349800,https://hirehi.ru/management/product-manager-33981,удалённо,Не указано
33980,fullstack разработчик,development,BI Innovations,junior,64600,https://hirehi.ru/development/fullstack-razrabotchik-33980,офис,Астана
33979,java developer,development,Евразийский банк,senior,192000,https://hirehi.ru/development/java-developer-33979,офис,Астана
33978,full-stack developer,development,Hero’s Journey,middle,112000,https://hirehi.ru/development/full-stack-developer-33978,офис,Алматы
33977,дизайнер интерфейсов,design,Цитадель,middle,168700,https://hirehi.ru/design/dizainer-interfeisov-33977,офис,Санкт-Петербург
33976,fullstack developer,development,NDA,senior,424400,https://hirehi.ru/development/fullstack-developer-33976,удалённо,Не указано
33975,ios разработчик,development,NDA,senior,294000,https://hirehi.ru/development/ios-razrabotchik-33975,удалённо,Не указано
33974,разработчик python,development,Сбер,junior,120200,https://hirehi.ru/development/razrabotchik-python-33974,гибрид,Москва
33973,Golang Developer,development,Yandex Cloud,middle,262700,https://hirehi.ru/development/golang-developer-33973,гибрид,Не указано
33972,Flutter Developer,development,Лига Ставок,middle,250000,https://hirehi.ru/development/flutter-developer-33972,гибрид,Москва
33971,c++ developer,development,Plummy Games,senior,340500,https://hirehi.ru/development/c-developer-33971,удалённо,Не указано
33970,Project Manager,management,Aviasales,middle,245900,https://hirehi.ru/management/project-manager-33970,удалённо,Не указано
33969,fullstack js разработчик,development,Paralect,middle,322200,https://hirehi.ru/development/fullstack-js-razrabotchik-33969,гибрид,Не указано
33968,data analyst,analytics,NDA,middle,300000,https://hirehi.ru/analytics/data-analyst-33968,удалённо,РФ
33967,data analyst,analytics,NDA,senior,350000,https://hirehi.ru/analytics/data-analyst-33967,удалённо,РФ
33966,Продуктовый дизайнер,design,Plata Card,senior,412800,https://hirehi.ru/design/produktovyi-dizainer-33966,удалённо,Не указано
33965,QA тестировщик (manual),qa,Сбер,middle,208000,https://hirehi.ru/qa/qa-testirovschik-manual-33965,гибрид,Москва
33964,Frontend разработчик,development,Wildberries,senior,332100,https://hirehi.ru/development/frontend-razrabotchik-33964,удалённо,Не указано
33961,java developer,development,NDA,middle,194000,https://hirehi.ru/development/java-developer-33961,удалённо,Не указано
33960,devops engineer,devops,PlaysDev,middle,150000,https://hirehi.ru/devops/devops-engineer-33960,удалённо,РФ
33959,инженер по тестированию (auto),qa,Т1,lead,332400,https://hirehi.ru/qa/inzhener-po-testirovaniyu-auto-33959,удалённо,Не указано
33958,системный аналитик,analytics,NDA,middle,250000,https://hirehi.ru/analytics/sistemnyi-analitik-33958,офис,Санкт-Петербург
33957,backend developer,development,QLAN,middle,120000,https://hirehi.ru/development/backend-developer-33957,удалённо,Не указано
33956,DevOps инженер,devops,Касперский,middle,231150,https://hirehi.ru/devops/devops-inzhener-33956,удалённо,РФ
33955,devops engineer,devops,NDA,middle,184600,https://hirehi.ru/devops/devops-engineer-33955,удалённо,РФ
33954,qa engineer (manual),qa,AOBA,junior,38000,https://hirehi.ru/qa/qa-engineer-manual-33954,офис,Ташкент
33953,KYC/AML специалист,management,AlterPay,middle,224450,https://hirehi.ru/management/kyc-aml-spetsialist-33953,офис,Минск
33951,Product Designer,design,Дрим Тим,middle,67500,https://hirehi.ru/design/product-designer-33951,офис,Краснодар
33950,системный аналитик,analytics,Aston,senior,234300,https://hirehi.ru/analytics/sistemnyi-analitik-33950,удалённо,Не указано
33949,разработчик 1c,development,Itvolna.tech,senior,300000,https://hirehi.ru/development/razrabotchik-1c-33949,удалённо,Не указано
33948,product manager,management,NDA,middle,148300,https://hirehi.ru/management/product-manager-33948,удалённо,Не указано
33947,Business Analyst,analytics,Сбер,middle,202100,https://hirehi.ru/analytics/business-analyst-33947,офис,Москва
33946,руководитель продукта,management,Волна,head,442000,https://hirehi.ru/management/rukovoditel-produkta-33946,удалённо,Не указано
33945,react native developer,development,WILIX,middle,120000,https://hirehi.ru/development/react-native-developer-33945,офис,Краснодар
33944,c++ developer,development,NDA,middle,300000,https://hirehi.ru/development/c-developer-33944,офис,Новосибирск
33943,QA тестировщик (auto),qa,Kolesa Group,middle,144000,https://hirehi.ru/qa/qa-testirovschik-auto-33943,офис,Алматы
33942,frontend developer,development,Evolution,middle,318900,https://hirehi.ru/development/frontend-developer-33942,гибрид,Варшава
33941,системный аналитик,analytics,Аспар,middle,117000,https://hirehi.ru/analytics/sistemnyi-analitik-33941,удалённо,Не указано
33940,project manager,management,NDA,middle,154100,https://hirehi.ru/management/project-manager-33940,офис,Москва
33939,менеджер продукта,management,Честный знак,middle,193400,https://hirehi.ru/management/menedzher-produkta-33939,офис,Санкт-Петербург
33938,Java разработчик,development,билайн,middle,228000,https://hirehi.ru/development/java-razrabotchik-33938,удалённо,РФ
33937,Frontend разработчик,development,билайн,senior,310000,https://hirehi.ru/development/frontend-razrabotchik-33937,удалённо,РФ
33936,c++ developer,development,R-ToolsTechnology,senior,200000,https://hirehi.ru/development/c-developer-33936,удалённо,Не указано
33935,Lead Frontend Engineer,development,Аддамант,lead,260000,https://hirehi.ru/development/lead-frontend-engineer-33935,удалённо,Не указано
33934,Бизнес аналитик,analytics,Фарпост,middle,162300,https://hirehi.ru/analytics/biznes-analitik-33934,офис,Владивосток
33932,devops engineer,devops,NDA,middle,252700,https://hirehi.ru/devops/devops-engineer-33932,удалённо,РФ
33931,Backend разработчик,development,Яндекс Поиск,middle,274800,https://hirehi.ru/development/backend-razrabotchik-33931,гибрид,Не указано
33929,Продуктовый аналитик,analytics,VK Видео,senior,221700,https://hirehi.ru/analytics/produktovyi-analitik-33929,гибрид,Москва
33928,Системный аналитик,analytics,Сбер,middle,218900,https://hirehi.ru/analytics/sistemnyi-analitik-33928,гибрид,Москва
33927,Аналитик данных,analytics,Инфомаксимум,middle,178000,https://hirehi.ru/analytics/analitik-dannyh-33927,удалённо,Не указано
33926,project manager,management,QLAN,middle,150000,https://hirehi.ru/management/project-manager-33926,удалённо,Не указано
33925,cto,development,NDA,head,612300,https://hirehi.ru/development/cto-33925,удалённо,Не указано
33924,системный аналитик,analytics,Centicore,middle,370000,https://hirehi.ru/analytics/sistemnyi-analitik-33924,удалённо,РФ
33923,quality assurance (manual),qa,Values Value,lead,352000,https://hirehi.ru/qa/quality-assurance-manual-33923,удалённо,Не указано
33922,Product Manager,management,Movavi,senior,324100,https://hirehi.ru/management/product-manager-33922,удалённо,Не указано
33921,Go Developer,development,Ozon,senior,320900,https://hirehi.ru/development/go-developer-33921,удалённо,Не указано
33919,automation qa,qa,Ozon,middle,204100,https://hirehi.ru/qa/automation-qa-33919,удалённо,Не указано
33918,Разработчик 1С,development,Ozon,senior,342500,https://hirehi.ru/development/razrabotchik-1s-33918,удалённо,Не указано
33916,Backend Developer,development,Авито,intern,58300,https://hirehi.ru/development/backend-developer-33916,удалённо,Не указано
33915,Дизайнер продукта,design,Вайт Код,middle,214800,https://hirehi.ru/design/dizainer-produkta-33915,гибрид,Санкт-Петербург
33914,Дата аналитик,analytics,Wildberries,middle,224900,https://hirehi.ru/analytics/data-analitik-33914,гибрид,Москва
33913,руководитель проекта,management,NDA,lead,450000,https://hirehi.ru/management/rukovoditel-proekta-33913,гибрид,Москва
33912,ai engineer,development,NDA,senior,487200,https://hirehi.ru/development/ai-engineer-33912,удалённо,Не указано
33910,automation qa,qa,Касперский,middle,194300,https://hirehi.ru/qa/automation-qa-33910,офис,Москва
33909,automation qa,qa,Касперский,middle,194300,https://hirehi.ru/qa/automation-qa-33909,офис,Москва
33907,devops engineer,devops,NDA,middle,235800,https://hirehi.ru/devops/devops-engineer-33907,удалённо,РФ
33906,digital дизайнер,design,Премиум Кеа Груп,middle,150000,https://hirehi.ru/design/digital-dizainer-33906,удалённо,Не указано
33905,golang engineer,development,Сбер,lead,412200,https://hirehi.ru/development/golang-engineer-33905,гибрид,Москва
33904,DevOps Engineer,devops,Сбер,middle,248500,https://hirehi.ru/devops/devops-engineer-33904,гибрид,Москва
33903,Android разработчик,development,Сбер,middle,241300,https://hirehi.ru/development/android-razrabotchik-33903,гибрид,Москва
33902,C++ разработчик,development,Яндекс Ecom,middle,264900,https://hirehi.ru/development/c-razrabotchik-33902,гибрид,Не указано
33901,project manager,management,NDA,senior,268100,https://hirehi.ru/management/project-manager-33901,удалённо,Не указано
33900,python developer,development,NDA,junior,150000,https://hirehi.ru/development/python-developer-33900,удалённо,Не указано
33899,Backend разработчик,development,Т-Банк,lead,448000,https://hirehi.ru/development/backend-razrabotchik-33899,удалённо,РФ
33898,Java разработчик,development,Luxoft,lead,432000,https://hirehi.ru/development/java-razrabotchik-33898,офис,Варшава
33897,security engineer,devops,Сбер,middle,234400,https://hirehi.ru/devops/security-engineer-33897,офис,Москва
33896,Go Developer,development,Ozon,middle,255400,https://hirehi.ru/development/go-developer-33896,удалённо,Не указано
33895,Бизнес аналитик,analytics,Valetax,middle,160000,https://hirehi.ru/analytics/biznes-analitik-33895,удалённо,Не указано
33894,разработчик sql,development,vSelf,middle,280000,https://hirehi.ru/development/razrabotchik-sql-33894,удалённо,Не указано
33892,Product Analyst,analytics,EvenBet Gaming,middle,284900,https://hirehi.ru/analytics/product-analyst-33892,удалённо,Не указано
33891,Backend разработчик,development,Emilius Agency,junior,80000,https://hirehi.ru/development/backend-razrabotchik-33891,удалённо,Не указано
33890,frontend developer,development,BGaming,middle,282200,https://hirehi.ru/development/frontend-developer-33890,удалённо,Не указано
33889,Менеджер продукта,management,ВКонтакте,senior,385000,https://hirehi.ru/management/menedzher-produkta-33889,гибрид,Москва
33888,Бизнес аналитик,analytics,Т-Банк,middle,181100,https://hirehi.ru/analytics/biznes-analitik-33888,офис,Москва
33887,backend разработчик,development,Gaba HR,middle,80000,https://hirehi.ru/development/backend-razrabotchik-33887,удалённо,Не указано
33886,graphic designer,design,Eastoner,middle,127900,https://hirehi.ru/design/graphic-designer-33886,удалённо,Не указано
33885,Go разработчик,development,Andersen,middle,267900,https://hirehi.ru/development/go-razrabotchik-33885,удалённо,Не указано
33884,react разработчик,development,Lagrange Labs,middle,360000,https://hirehi.ru/development/react-razrabotchik-33884,удалённо,Не указано
33883,java разработчик,development,NDA,senior,162577,https://hirehi.ru/development/java-razrabotchik-33883,гибрид,Москва
33882,PHP разработчик,development,NDA,lead,360000,https://hirehi.ru/development/php-razrabotchik-33882,удалённо,Не указано
33881,Менеджер проекта,management,SARM,intern,67250,https://hirehi.ru/management/menedzher-proekta-33881,удалённо,Не указано
33880,Графический дизайн + моушн,design,Alinea,middle,196500,https://hirehi.ru/design/graficheskii-dizain-moushn-33880,удалённо,Не указано
33879,разработчик баз данных,development,NDA,senior,320800,https://hirehi.ru/development/razrabotchik-baz-dannyh-33879,удалённо,Не указано
33878,Менеджер продукта,management,PeopleDo,senior,350000,https://hirehi.ru/management/menedzher-produkta-33878,удалённо,Не указано
33877,UX/UI дизайнер,design,DCUT,middle,120400,https://hirehi.ru/design/ux-ui-dizainer-33877,офис,Москва
33876,Дата аналитик,analytics,inDrive,senior,310100,https://hirehi.ru/analytics/data-analitik-33876,гибрид,Алматы
33875,automation qa,qa,Касперский,middle,194300,https://hirehi.ru/qa/automation-qa-33875,удалённо,РФ
33874,Бизнес аналитик,analytics,Сбер,lead,360500,https://hirehi.ru/analytics/biznes-analitik-33874,офис,Москва
33872,Системный аналитик,analytics,Сбер,middle,197500,https://hirehi.ru/analytics/sistemnyi-analitik-33872,удалённо,Не указано
33871,Системный аналитик,analytics,Сбер,middle,191000,https://hirehi.ru/analytics/sistemnyi-analitik-33871,гибрид,Москва
33870,frontend разработчик,development,Тейка,middle,150000,https://hirehi.ru/development/frontend-razrabotchik-33870,офис,Казань
33869,full stack developer,development,NDA,middle,266900,https://hirehi.ru/development/full-stack-developer-33869,удалённо,Не указано
33868,php developer,development,NDA,senior,360000,https://hirehi.ru/development/php-developer-33868,удалённо,Не указано
33867,C++ разработчик,development,Cisco,middle,303400,https://hirehi.ru/development/c-razrabotchik-33867,офис,Белград
33866,c++ разработчик,development,NDA,middle,243600,https://hirehi.ru/development/c-razrabotchik-33866,удалённо,Не указано
33865,Product Analyst,analytics,ВКонтакте,middle,202400,https://hirehi.ru/analytics/product-analyst-33865,гибрид,Москва
33864,Системный аналитик,analytics,Сбер,middle,200000,https://hirehi.ru/analytics/sistemnyi-analitik-33864,офис,Москва
33863,automation qa,qa,Сила знаний,junior,100000,https://hirehi.ru/qa/automation-qa-33863,удалённо,Не указано
33862,ui designer,design,Kometa.Games,middle,143500,https://hirehi.ru/design/ui-designer-33862,удалённо,Не указано
33861,ml engineer,development,Т-Банк,head,600000,https://hirehi.ru/development/ml-engineer-33861,гибрид,Москва
33860,c/c++ developer,development,Orion Innovation,middle,255000,https://hirehi.ru/development/c-c-developer-33860,офис,Белград
33859,инженер по тестированию (manual),qa,NDA,middle,120000,https://hirehi.ru/qa/inzhener-po-testirovaniyu-manual-33859,удалённо,Не указано
33858,cto,development,ШефМаркет,lead,370000,https://hirehi.ru/development/cto-33858,удалённо,Не указано
33857,ux/ui дизайнер,design,NDA,middle,184100,https://hirehi.ru/design/ux-ui-dizainer-33857,удалённо,Не указано
33856,automation qa,qa,Emerging Travel Group,senior,280000,https://hirehi.ru/qa/automation-qa-33856,удалённо,Не указано
33855,php/go developer,development,Lamoda,middle,202500,https://hirehi.ru/development/php-go-developer-33855,офис,Москва
33854,Дизайнер продукта,design,Uzum,senior,253800,https://hirehi.ru/design/dizainer-produkta-33854,удалённо,Не указано
33853,business analyst,analytics,ШефМаркет,senior,243300,https://hirehi.ru/analytics/business-analyst-33853,удалённо,РФ
33852,ML инженер,development,Звук,senior,334900,https://hirehi.ru/development/ml-inzhener-33852,удалённо,РФ
33851,Дата аналитик,analytics,Сбер,middle,201600,https://hirehi.ru/analytics/data-analitik-33851,офис,Москва
33850,Менеджер проектов,management,Vondo,middle,129300,https://hirehi.ru/management/menedzher-proektov-33850,удалённо,Не указано
33849,cpo,management,Альфа-Банк,lead,490200,https://hirehi.ru/management/cpo-33849,удалённо,РФ
33848,fullstack developer,development,NDA,middle,218800,https://hirehi.ru/development/fullstack-developer-33848,офис,Киев
33846,системный инженер,devops,Сбер,middle,212100,https://hirehi.ru/devops/sistemnyi-inzhener-33846,офис,Москва
33845,System Analyst,analytics,Сбер,senior,235800,https://hirehi.ru/analytics/system-analyst-33845,офис,Москва
33844,руководитель продукта,management,Альфа-Банк,lead,376500,https://hirehi.ru/management/rukovoditel-produkta-33844,гибрид,Москва
33843,Data Analyst,analytics,Wildberries,middle,214400,https://hirehi.ru/analytics/data-analyst-33843,гибрид,Москва
33842,Golang разработчик,development,Ozon,senior,394300,https://hirehi.ru/development/golang-razrabotchik-33842,удалённо,Не указано
33841,Java разработчик,development,Яндекс Эйчартех,middle,255500,https://hirehi.ru/development/java-razrabotchik-33841,гибрид,Москва
33838,DevOps Engineer,devops,Ozon,intern,54000,https://hirehi.ru/devops/devops-engineer-33838,офис,Москва
33837,java developer,development,Дип Диджитал,middle,150000,https://hirehi.ru/development/java-developer-33837,удалённо,РФ
33836,java developer,development,NDA,middle,196300,https://hirehi.ru/development/java-developer-33836,удалённо,РФ
33835,backend разработчик,development,NDA,lead,402200,https://hirehi.ru/development/backend-razrabotchik-33835,удалённо,Не указано
33834,qa engineer (manual),qa,NDA,junior,31400,https://hirehi.ru/qa/qa-engineer-manual-33834,офис,Ташкент
33833,product designer,design,Blank Space,middle,119700,https://hirehi.ru/design/product-designer-33833,удалённо,Не указано
33831,Go разработчик,development,Касперский,middle,224700,https://hirehi.ru/development/go-razrabotchik-33831,удалённо,РФ
33829,mlops engineer,devops,Aston,middle,187300,https://hirehi.ru/devops/mlops-engineer-33829,удалённо,Не указано
33828,.net backend разработчик,development,Slotegrator,senior,282000,https://hirehi.ru/development/net-backend-razrabotchik-33828,удалённо,Не указано
33827,Product Designer,design,JetBrains,senior,420900,https://hirehi.ru/design/product-designer-33827,гибрид,Не указано
33826,Дизайнер продукта,design,Галера,middle,150000,https://hirehi.ru/design/dizainer-produkta-33826,удалённо,Не указано
33825,automation qa,qa,Сбер,middle,204800,https://hirehi.ru/qa/automation-qa-33825,удалённо,РФ
33824,Менеджер проектов,management,Neat-Studio,middle,99400,https://hirehi.ru/management/menedzher-proektov-33824,офис,Екатеринбург
33823,ios разработчик,development,NDA,middle,70000,https://hirehi.ru/development/ios-razrabotchik-33823,удалённо,Не указано
33822,разработчик интерфейсов,development,Яндекс Эйчартех,middle,238200,https://hirehi.ru/development/razrabotchik-interfeisov-33822,гибрид,Не указано
33821,cto,development,Клик,lead,512600,https://hirehi.ru/development/cto-33821,удалённо,Не указано
33820,Продуктовый дизайнер,design,Mobile,middle,162000,https://hirehi.ru/design/produktovyi-dizainer-33820,удалённо,Не указано
33818,infrastructure engineer,devops,Сбер,middle,204400,https://hirehi.ru/devops/infrastructure-engineer-33818,офис,Москва
33817,project manager,management,Wildberries,senior,235800,https://hirehi.ru/management/project-manager-33817,гибрид,Москва
33815,product designer,design,NDA,middle,185000,https://hirehi.ru/design/product-designer-33815,удалённо,Не указано
33814,devops engineer,devops,Sayhire,senior,300000,https://hirehi.ru/devops/devops-engineer-33814,офис,Иннополис
33812,.net backend разработчик,development,XRM Technical Platform,middle,245500,https://hirehi.ru/development/net-backend-razrabotchik-33812,удалённо,Не указано
33811,frontend разработчик,development,Nobles Gaming,junior,105100,https://hirehi.ru/development/frontend-razrabotchik-33811,удалённо,Не указано
33810,c++ developer,development,NDA,senior,540500,https://hirehi.ru/development/c-developer-33810,гибрид,Ереван
33809,qa тестировщик (manual),qa,NDA,middle,162800,https://hirehi.ru/qa/qa-testirovschik-manual-33809,удалённо,РФ
33808,fullstack developer,development,NDA,middle,240100,https://hirehi.ru/development/fullstack-developer-33808,удалённо,Не указано
33807,project manager,management,Hippo.uz,middle,66000,https://hirehi.ru/management/project-manager-33807,офис,Ташкент
33806,backend разработчик,development,Pyypl,senior,385200,https://hirehi.ru/development/backend-razrabotchik-33806,удалённо,Не указано
33805,ux/ui-дизайнер,design,Центр информационных технологий Мингорисполкома,middle,87500,https://hirehi.ru/design/ux-ui-dizainer-33805,удалённо,Не указано
33802,Системный аналитик,analytics,Касперский,senior,282400,https://hirehi.ru/analytics/sistemnyi-analitik-33802,удалённо,РФ
33801,UX/UI дизайнер,design,Транснефтьэнерго,middle,230000,https://hirehi.ru/design/ux-ui-dizainer-33801,гибрид,Москва
33800,Продуктовый аналитик,analytics,Mail,senior,248800,https://hirehi.ru/analytics/produktovyi-analitik-33800,удалённо,РФ
33799,Менеджер продукта,management,Сбер,senior,323900,https://hirehi.ru/management/menedzher-produkta-33799,гибрид,Москва
33795,backend разработчик,development,NDA,lead,582300,https://hirehi.ru/development/backend-razrabotchik-33795,удалённо,Не указано
33794,System Analyst,analytics,Касперский,middle,208200,https://hirehi.ru/analytics/system-analyst-33794,удалённо,РФ
33793,Business Analyst,analytics,Aston,middle,176000,https://hirehi.ru/analytics/business-analyst-33793,удалённо,Не указано
33792,Системный аналитик,analytics,Касперский,middle,208200,https://hirehi.ru/analytics/sistemnyi-analitik-33792,удалённо,РФ
33791,ai разработчик,development,Unlimit,middle,367700,https://hirehi.ru/development/ai-razrabotchik-33791,офис,Белград
33790,ios developer,development,Evercode Lab,middle,150000,https://hirehi.ru/development/ios-developer-33790,офис,Санкт-Петербург
